post_id,comment_id,comment_text,lang
E2,65203,"congratulations dear,,more to come ❤ ️",en
E2,65206,❤ ️cool! 🧡,en
E2,65207,don’t start go lay down then come back to reality,en
E2,65208,"she would never be “swarmed” lol, no one cares",en
E2,65209,they wouldn't be caught dead in target ....stoppp,en
E2,65210,how did you age in reverse,en
E2,65212,it’s where all the devil worshipers shop…. evil people!,en
E2,65213,adorable look  ❤ ️ ❤ ️ ❤ ️,en
E2,65214,the BEST goals!  is amazing  ❤ ️,en
E2,65215,"good lord how stupid … like she shops at target, but by all means go buy her nasty product so she never has to shop at target.  💯  shut down the store from the lowly target customers so she could take her stupid photos in her fur coat  🙄  probably had someone boil that basket before she would hold it  🙄  I wouldn’t give a kardashian or jenner a wooden nickel. all scammers.",en
E2,65216,cute fit  🔥,en
E2,65224,i love u kourt,en
E2,65225,the most interesting to look at  👏  🏽 is,en
E2,65226,I have lemme purr and focus . love em both,en
E2,65227,who leaves target with one small bag..?,en
E2,65230,you look happy(and good as always)  ❤ ️ best wishes for 2024 ❤ ️ 🔥,en
E2,65231,what’s your favorite? and the best one you recommend?,en
E2,65232,you & kimberly are twins 😍  😍  congratulations kourtney!,en
E2,65233,last time you'll ever be in target,en
E2,65235,I just realized rocky 13 is kris jenners 13th grandkid. is that one of the reasons they used 13?,en
E2,65236,💜  🌸  💗,most_emoji
E2,65237,not a nice person.,en
E2,65238,I will never get product and encourage anyone else it to buy it.,en
E2,65241,the way u holdin basket u never shopped at target  😂  😂,en
E2,65242,you’re not that bright are you?,en
E2,65243,what is it?,en
E2,65244,"faux fur, vegan leather.. like come on. you’re smarter than that to know these type of products exist.",en
E2,65246,I love lemme sleep.,en
E2,65247,why is this even your concern? Y’all are so STRANGE,en
E2,65248,and what’s the problem?,en
E2,65251,this is cringe,en
E2,65254,you have been my favorite from the beginning. I love you and your beautiful family. you go mama. congratulations on the new baby and lemme.,en
E2,65257,as if she's ever been inside one  😂,en
E2,65258,"damn does it matter?? that baby has older siblings, a bunch of aunties and entire family! I really don't think it matters.",en
E2,65259,"awesome kourt, I actually shop there  😂",en
E2,65261,and lemme sleep works like a charm  😭  🤭  💅  💅,en
E2,65263,mums aren't allowed out????? or they have to take baby with them everywhere??? silly silly!,en
E2,65264,you lied on kim kardashian with the barbershop crew using richard akeem henry. your plot was to kill kim kardashian using richard akeem henry and the correction officers. that plot lead to donald j trumps capture and criminal prosecution.,en
E2,65266,❤ ️ ❤ ️ ❤ ️ 🙌,most_emoji
E2,65267,"there's always one! or in your case probably a few more  😂  you look glowing marraigr, new babies all suits you  ❤ ️",en
E2,65268,get it girl,en
E2,65269,girl it’s 2024 please stop lying like you go to target. you just target the mfs that shop there so they can line your pockets  😂,en
E2,65272,"god, I never cease to be amazed by the complexity and wonder of your creation. even the ants reveal your thoughtfulness. thank you for turning my attention to them, so that I may learn from them. lord, help me to use my gifts to serve you and your kingdom. and help me to maintain unity with my brothers and sisters in christ to that we may do great things together for your name’s sake. in jesus’ name, amen.",en
E2,65273,right? education system failing  🙄,en
E2,65274,finally watch some of the new kardashian's show. I LOVE you tell tristan he's not good enough for khloe. it's  🔥  🔥  🔥  🔥,en
E2,65276,🤢  🤮  🤢  🤮,most_emoji
E2,65277,oh have been wanting to try all the gummies. & love target. yay  👏  🩷  🎉,en
E2,65278,"faux fur still gives the illusion that you're wearing an animal. if you're against animal cruelty, why would you want to appear to be wearing one? I always thought faux fur was for us poor, not those against wearing fur. if you wanna look like you're wearing an animal, just wear the animal.",en
E2,65280,lemme go ahead and head to target  😍  🔥  congratulations babe!,en
E2,65281,the way I would tell people it’s me in the background at the cashier 😂  😂  😂  😂  😂,en
E2,65282,the child does have a father (and probably a nanny).,en
E2,65283,period boo! heading to target this week to get some  😌  ❤ ️,en
E2,65285,❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️very good my love  😍  and happy  😊  day  ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️,en
E2,65286,will they be available at target australia too?  🫶,en
E2,65288,you should know what your talking about before you off on a rampage. it’s faux fur,en
E2,65289,✨ ️ 💞  ✨ ️,most_emoji
E2,65292,"many of the many types of faux fur are harmful to the environment, as they are made from non-renewable petroleum products, and may sit in landfill for hundreds of years – if not longer – before breaking down 🥺  glad you are not using animals ❤ ️ but this is also something to keep on mind 🫶  🏻  have a beautiful day!",en
E2,65293,yeah cause everyone goes to target in fur.,en
E2,65294,lemme sleep is an absolute dream  😴   😍,en
E2,65295,she just had a baby please be nice to her.,en
E2,65296,😍  💚  💚,most_emoji
E2,65298,look great  ❤ ️ 😍,en
E2,65302,🙌  🏽  ❤ ️,most_emoji
E2,65304,so unrelatable with the sunglasses and fur!,en
E2,65305,love the vision!,en
E2,65306,congrats to kourtney,en
E2,65312,if I ever saw  at my loval cvs I would try to make hersey kisses in plain public idc ya'll  💋,en
E2,65313,she’s just so interesting to look at!  🥳  😎  🤣,en
E2,65315,"woooow..she ...for what,dear lady!?",en
E2,65316,she is OUT,en
E2,65319,you act like she didn’t go to target ever. you know before she was famous she used to be like everyone else.,en
E2,65320,again for the people in the back  👏   well said. the worst thing ESPECIALLY as a woman is to mom shame. like smh.,en
E2,65321,"maybe because it isn't true. also, his ex is crazy. she switches up every time “ they fucked” to “ they planned to fuck” and then goes on to say if travis leaves kourtney that she would go back to him.",en
E2,65322,"she’s not just any girl, she’s a low to middle income girl  ✨",en
E2,65324,patiently waiting for the day you’ll ship to portugal  🫶  🫶  🫶,en
E2,65325,"it’s always been lemme, she’s just added allot more lemme’s",en
E2,65327,you look beautiful  ❤ ️  ❤ ️ ❤ ️,en
E2,65328,"I’m healing from a breast reduction, lift and lipo. which lemme do you recommend  ?",en
E2,65333,congratulations mrs queen  🔥  🔥  🔥,en
E2,65336,please don't cut your hair,en
E2,65338,having the small camera on deck at target is craaaaaazzy branding 🔥  🔥  🔥  🔥,en
E2,65339,you can see a worked and someone checking out in the pic of the monitor in progress. they're right behind hed,en
E2,65341,it’s literally not her business lol she’s just advertising for the company,en
E2,65342,the last slide is all our faces after going to target  😂,en
E2,65343,are plastic bags even still allowed in LA?,en
E2,65345,🌼,most_emoji
E2,65346,kourtney is a liar  🤥 . you lied on kim kardashian 15 years ago because you think an oldest child has the trust,en
E2,65347,when?? today?? I was looking for them yesterday lol,en
E2,65350,at least her clothing style is looking good,en
E2,65353,omg so overrated  🙄,en
E2,65355,❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ 🔥  🔥,most_emoji
E2,65356,🤍  🤍  🤍  ✨  👑,most_emoji
E2,65357,everyone buying these products but the person promoting them doesn't even take them. this is sad 😂,en
E2,65358,😍  ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ l love you,en
E2,65362,mob wife aesthetic  👏,en
E2,65364,exactly! too many people hating. women are against women because of jealousy.,en
E2,65368,who wants this  💩,en
E2,65369,really  🙄,en
E2,65371,"man, I was hoping you went with actual people there  😢",en
E2,65372,I would save my money instead of giving it to all those companies if I were you. but I wish you the best.,en
E2,65373,"congratulations!
I love when DREAMS become REALITY!
grandma jellybean 
from florida",en
E2,65374,ohh sexy  🔥,en
E2,65375,I used to think kourtney was so down to earth but out of all of the sisters she’s definitely become the most un relatable and out of touch with the real world.,en
E2,65377,"it was sarcasm, I hope 😄",en
E2,65379,"jesus everyone in these comments needs to take a lemme chill pill my goodness. have y’all even tried her products? my sister and I love them. best kardasian product by far. she’s a human supporting her product leave her alone or don’t buy her shit, easy as that",en
E2,65382,please tell me you're joking 😂,en
E2,65383,"branding, marketing,really the whole point of the post, it would be weird to be carrying a cloth non descript bag when the whole point is to go get lemme at your nearest target!",en
E2,65384,she looks like kris so much here post baby ❤ ️,en
E2,65385,"love it,  😍  ❤ ️",en
E2,65386,"personally, I need some of the things those companies are selling. I have chronic illnesses and two surgeries on my back. I stopped taking my sleeping meds because I had other meds I needed for my health. I’ve tried many companies and research ingredients. some work, some don’t, some are too much. has nothing to do with the family’s name, but they work very well for me to get off of heavier medication. thank you though, I wish you well as well and thanks for looking out.",en
E2,65387,here for the comments  😂,en
E2,65388,the most beautiful of the kardashians,en
E2,65389,"last swipe yelling "" we outsideeee""  😂  😂  after 9month with rocky pls lemme floss  😂  💖",en
E2,65390,🍆  🍆  🔍  🎯,most_emoji
E2,65393,totally cringe.... (this little company) this whole post is just cringe af  😂,en
E2,65394,"where do polar bears keep their money?
in a snowbank.",en
E2,65395,it’s the best product been using it for over a week I’m so impressed.  ❤ ️thank you,en
E2,65396,you're delusional,en
E2,65398,thought it was kendall,en
E2,65400,it was actually nice to see her happy and having some kind of fun!,en
E2,65401,no one else around…..,en
E2,65402,good night kut,en
E2,65404,naw B you is  ✌  🏼  🤷  🏻 ‍ ♀ ️,en
E2,65405,🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷,most_emoji
E2,65406,your fur jacket is fabulous,en
E2,65409,CONGRATULATIONS  🔥  🔥  🔥,en
E2,65410,looooooooove youuuu,en
E2,65419,where do they sell them in 🇲🇽,en
E2,65420,mommy glow 😍  😍,en
E2,65424,sorry 😢  😮  😍,en
E2,65426,is that you?,en
E2,65427,mob wifey vibes,en
E2,65429,congratulations! I swear by lemme products! love them,en
E2,65432,she does my head in! so entitled! get in the real world!,en
E2,65433,like omg doing normal people things,en
E2,65436,leave that lady alone! don't make me come thru this phone! lol  ❤ ️ ❤ ️ ❤ ️love her!,en
E2,65437,take a pic of me next to these peasants  📸   💁  🏻 ‍ ♀ ️,en
E2,65438,and they are sold out at my target!,en
E2,65439,that coat is everything I ever wanted in life I love her,en
E2,65442,which target?,en
E2,65444,why do all these pics look green screen photo shopped?,en
E2,65446,amazing  so profesh  🔥,en
E2,65448,😉   🤭,most_emoji
E2,65449,buy me stuff for my baby  😂  😍,en
E2,65450,I appreciate the time effort and funds put towards the health & safety factors of her products. similar consideration of jessica alba with her honest products and gwen paltrow with her goop.  ✊  usung your platform to contribute in societal advancements is always respected and appreciated  much more than material glamour products.,en
E2,65452,what is lemme? and is that a pig?,en
E2,65453,these adds are turrrable,en
E2,65454,"went today & everything was sold out!  😩  el paso, TX needs restock asap",en
E2,65455,also: does not align with her marketing target. no pun intended.,en
E2,65456,you just got owned by kourtney kardashian how do u feel  🎤,en
E2,65457,OUR QUEEN ESP IN THE FUR MOB WIFE ERA  👏,en
E2,65458,"lots of people ,  whether famous or not , love target",en
E2,65459,🇮🇱 ❤ ️🇮🇱 ❤ ️🇮🇱 ❤ ️🇮🇱 ❤ ️,most_emoji
E2,65460,kourt standing next to her display really made me realize how smol our girl boss  is,en
E2,65462,🌻  🐲  🌂  🌄,most_emoji
E2,65463,"congratulations kourtney!
you look amazing baby momma! hope to try these soon, may have to cross the border & hit up target  🎯",en
E2,65465,don’t think you go to target,en
E2,65467,I’m super grateful for the lemme PMS formula for my teen. I can’t feel hood about giving her something unless I know it is natural.,en
E2,65468,slide 6 and 9 I got a bottle of that body wash in my shower right now ma  😮,en
E2,65470,"it looks as the store was closed for general public, there is no one else around, except for her and the store staff.",en
E2,65472,target stocks just went up  🔥,en
E2,65474,stunning ❤ ️ ❤ ️ ❤ ️ ❤ ️,en
E2,65476,extreme fame whoring at its finest.,en
E2,65478,go home and take care of your new baby.,en
E2,65479,imagine not being able to just run to target on the reg… newp. no. terrible.,en
E2,65485,clap back queen,en
E2,65487,she isn’t shopping. her lemme product was out in store there and she is promoting it.,en
E2,65488,"love this for you, kourt",en
E2,65489,this took a while since it at target for a while now.,en
E2,65490,👏  👏  👏  😂  😂  😂,most_emoji
E2,65492,🙏  👏  🏼,most_emoji
E2,65493,love target.,en
E2,65494,are you blind it’s called FAUX FUR stop coming for her cause you are jealous  ☠ ️,en
E2,65498,what is this?  where did poosh go?,en
E2,65499,here is a cookie for proving me wrong 🍪,en
E2,65503,please tell me the fur is faux  🎱,en
E2,65507,I really hope this is a faux fur jacket 😮,en
E2,65508,great now I can steal them,en
E2,65509,plastic bag isn’t cute,en
E2,65510,I purchased 2!,en
E2,65512,THIS one is cheap faux fur THE BLACK FUR COAT SHE WORE AT XMAS WAS REAL FUR,en
E2,65513,manifesting  👏,en
E2,65514,💋  🖕,most_emoji
E2,65515,"casual target run, kim there are people dying.  😆",en
E2,65516,savage. I love it.  ❤ ️,en
E2,65517,gurrrl maybe they’ll have the ones we want,en
E2,65518,"oh, honey. careful reaching so far without a ladder.",en
E2,65519,does anyone know if these are glass or plastic bottles? bc they’re cute lol,en
E2,65521,yess kourtney very proud of you so happy for you,en
E2,65522,lemme try this out 💜,en
E2,65523,so happy for you finding your joy,en
E2,65524,dating drummers  🥁  is a vibe,en
E2,65526,too bad target is trash,en
E2,65527,robert wayne)be still on all platforms  ❤ ️ 🔥,en
E2,65528,appreciate the empty basket,en
E2,65529,not with an empty basket.,en
E2,65531,just took mine! all 3 kinds!  ✨,en
E2,65535,ain’t no way she really went to target to shop. how tf she come out with one lil small bag  😂 . I could never target like this lol,en
E2,65538,yeah that she probably gets online or delivered by assistants!  😂,en
E2,65539,it’s giving mobwifetrend,en
E2,65540,it’s giving  cc,en
E2,65542,epic stunning  🔥,en
E2,65543,😂  👏  😂  👏,most_emoji
E2,65546,targé has everything.,en
E2,65549,this just seems really off brand for lemme.,en
E2,65550,unfortunately target is not the same as before. it was my favorite store 15 years ago.,en
E2,65552,that bags not organic.,en
E2,65553,giggling because ur delusional enough to think any forms of social media are a nice place.  😂  thinkagain,en
E2,65555,plastic bag instead of a reusable or paper? not very kourtney of you  🤔,en
E2,65557,congrats  🔥  happy you found your passion.,en
E2,65558,ugh she did,en
E2,65560,they probably shut down target like they did for kim at the dmv  😭  😭  😂,en
E2,65561,congratulations !,en
E2,65563,show us a picture of you shopping at a walmart. that would be super entertaining.,en
E2,65564,"oh yes, I’m so excited",en
E2,65565,I was at  today too.. but then again I am typically 4x a week  🫠,en
E2,65566,must be nice to have beautiful looking lady,en
E2,65567,"yes, that's exactly my point! if they did, I'd post ALLL my target pictures. no wait, if people cared I'd have a photographer and makeup team  🤩  🤩  🤩",en
E2,65568,right???? it's the classic *I'm in target right now* poses  😂,en
E2,65569,A moment I thought it was mikael  🫠,en
E2,65570,I was able to get  product at my  🎯  because the shelves are bare now. A restock of lemme is needed,en
E2,65571,when you are a kardashian everything is art.,en
E2,65572,need to grab some  😍,en
E2,65575,she's such a d*** cow.,en
E2,65578,the front of your store walkways are always so dirty. you couldn’t have even got it cleaned for this.,en
E2,65579,kourt is 4 the people,en
E2,65581,shorty 😘,en
E2,65582,lol you already know they had to shut down the target for this  😂,en
E2,65585,heading to target ! this is what I need  🔥,en
E2,65586,why would you do business with target? Bantarget disappointed,en
E2,65587,yep all about her,en
E2,65590,I like you but do NOT like or support your support of animal cruelty by wearing cruelty clothing in that fur jacket.  go watch how horrific and cruel the poor animals that were tortured and skinned alive for your jacket. I am dissapointed in your choice of wearing cruelty.,en
E2,65592,congrats gurl on your lil target run lol  🔥,en
E2,65595,duhh people are slow they will catch up one day,en
E2,65599,they do,en
E2,65600,lemme make a trip to target  😂,en
E2,65601,😍  I’m so excited for the MATCHA  🍵   🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥,en
E2,65602,kim was seen at target last year relax everyone,en
E2,65603,kim was there last year!,en
E2,65604,how exciting  ❤ ️ been wanting to try your vitamins too,en
E2,65605,"compared to other gummies and vitamins as someone who has purchased tons of companies, they really aren’t",en
E2,65606,"umm in photo 2, there is clearly another customer at checkout. also, even if there wasn’t, she could’ve went in just before they opened, where the employees would’ve already been there.",en
E2,65607,kind of raccoon looking  😮,en
E2,65608,"what makes you think she never goes there? she’d have to have security because people are crazy, but I’ve seen quite a few items in photos of hers over the years that target sells.  🤷  🏼 ‍ ♀ ️",en
E2,65609,queen kourtney,en
E2,65613,queen shit,en
E2,65616,❤ ️ ❤ ️ ❤ ️ ❤ ️ 🙌  🙌  🙌  🙌  🙌  🙌,most_emoji
E2,65618,somebody please tell me the camera that is on the second photo? 🤔  😅,en
E2,65620,is lemme all the same?  like if I buy one for gut health and inflammation or do I have to buy a certain one?,en
E2,65622,"bro, can’t you just support other people’s business? instead of minding their personal lives can’t u just be happy for their progress. this comments are so mean, get a life.",en
E2,65623,"wonderful,congratulations  💕  💕  💕",en
E2,65624,mother kris gettin her 10%!,en
E2,65625,wearing dead animals and shopping at  store that lets men use women’s bathrooms. real nice  🤡  ♟ ️ 🤦 ‍ ♀ ️,en
E2,65626,the ONLY person who looks good on those goddamn cameras  😂,en
E2,65627,you're a sexy mama  🐻,en
E2,65629,oooh I’m for sure going to get some lemme sleep tomorrow,en
E2,65630,I just love the fact that she has on a new york hat instead of an LA hat,en
E2,65631,can you send me some ? or else imma steal some  😭  💕  BIG FAN <3,en
E2,65632,please & thank you,en
E2,65633,she’s in her normal girl era,en
E2,65634,I thought it was kendall  😮  ♥ ️ ♥ ️,en
E2,65635,I was saying yes to it being at target…not to the lamo who thinks faux fur doesn’t exist.,en
E2,65636,"there’s no way this is a advertising campaign, fire your manager and hire me, this is awful  😧",en
E2,65637,she in her mob wife era,en
E2,65639,anything for attention,en
E2,65640,🌸  💗  🌸  😘,most_emoji
E2,65641,❤ ️you,en
E2,65643,friends that have tried lemme can you give some feedback plzzzzz  😊,en
E2,65647,not me thinking this was you  😂,en
E2,65649,she goes to target just like us!,en
E2,65650,❤ ️ 👍,most_emoji
E2,65651,okay but serious question  🙋  🏼 ‍ ♀ ️ is it bad for you to take several of these together?? or would that be too many vitamins?,en
E2,65653,no reason at all to get in the cart,en
E2,65655,shut down an entire target for this,en
E2,65656,you’re so tiny lol  ❤ ️,en
E2,65657,omg sooo much more accessible lol I go to target so much  🤣,en
E2,65659,wow on the isle front in target  🎯,en
E2,65660,🎉  🎉  🎉,most_emoji
E2,65661,girl make a maca root gummie we NEED IT the goop one tastes like booty,en
E2,65662,mob wife trend 🔥  💯,en
E2,65663,damn that plastic bag at the end ruined it for me,en
E2,65666,you in target and your mom in walmart. two stores that you both don't shop at.,en
E2,65667,thank you for caring about animals  🙏  🏼  🤗,en
E2,65669,why do I never find you on target?,en
E2,65670,sooo relatable…,en
E2,65671,in the 3rd picture you kinda look like mariah carey lol  😅,en
E2,65672,❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ 😍  😍  😍  😍  😍  🥰  🥰  🥰  🥰  👍,most_emoji
E2,65673,STUPID NEEDY THIRSTY ! we don’t want your crap  🙄,en
E2,65674,so happy for you! 😍,en
E2,65675,weird thought this was you?  🩷,en
E2,65676,me stoned at target like….,en
E2,65677,ok what is it ?,en
E2,65678,"day 2 metabolism ampk activator 
the boost of energy  ℹ  needed without feeling jittery",en
E2,65679,can you take while breastfeeding ?,en
E2,65680,man! this is the same shoot I was going to do! onto the meat aisle.,en
E2,65681,look at you trying to be relatable,en
E2,65682,are you wearing fur again?  even faux fur is promoting fur and it’s not that cold  🥶  in california. you look stupid,en
E2,65683,leaving the baby with your nanny already?  🙄,en
E2,65684,is she so small,en
E2,65685,lets go an steal these.. I mean buy these,en
E2,65686,hahahahah I was thinking this same thing!,en
E2,65687,so happy for you.,en
E2,65689,of course she'd sell at target!,en
E2,65690,she sales them on amazon as well.,en
E2,65691,awww look at her acting like she errands and shit go head girl,en
E2,65692,the one person that looks good in the self checkout camera  😂,en
E2,65694,it’s giving  ✨ middle class ✨,en
E2,65695,your the real sister... the coolest kardashian.,en
E2,65696,♈ ️ 🔥,most_emoji
E2,65697,very well deserved! they are SUCH GOOD PRODUCTS  🙌  🏼,en
E2,65698,probably the only time she’s been inside a target,en
E2,65699,it’s okay they just wanna feel normal at times wishing they could just walk in stores without paparazzi in they bizz  🤭  😂  😂  😂  😂,en
E2,65700,are these in florida?  😢,en
E2,65701,these should also be in medical provider offices,en
E2,65703,she’s a regular girl,en
E2,65704,the best photo dump everr,en
E2,65705,congratulations  🎉  that’s huge,en
E2,65707,I would have a heart attack if I saw you in target  ❤ ️ ❤ ️ 🥹  🥹  🫶  🏻  🫶  🏻,en
E2,65708,another reason not to shop at target,en
E2,65709,💕  💕  💕  ❤ ️ ❤ ️ ❤ ️,most_emoji
E2,65711,let me guess they had to shut down the whole store just for you to be able to make this post lol,en
E2,65713,it's cool kourtney,en
E2,65714,is it at all target locations even the oc,en
E2,65716,your adorable,en
E2,65717,but you said on kardashians you would never eat them spit it out,en
E2,65718,is this going to be in target australia as well?,en
E2,65720,❤ ️congratulations,en
E2,65721,the way I think I look shopping in target  😂  😂,en
E2,65722,it’s the lace front for me,en
E2,65723,you or  all should start your own baby clothing company  differnt styles for different parenting. your 𝘏𝘰𝘭𝘤𝘰𝘮𝘣𝘦  🫶  🏻,en
E2,65724,"I’m going to buy , the next time I’m shopping at target  ❤ ️",en
E2,65725,cutest  😍  😍,en
E2,65727,ooooooo on a front of the store high vis end cap too.  prime real estate. congratulations!  ❤ ️,en
E2,65729,aries queen  😍  😍  😍,en
E2,65730,same vibes from your last post 😂,en
E2,65732,do you ever go into target other than to market your merch?,en
E2,65734,they’re gonna be sold out by the time I get there  😭,en
E2,65735,you just did one of these huh!?:),en
E2,65737,I actually saw her at target doing this shoot lol,en
E2,65738,do you feel stu.pid now????,en
E2,65741,literally the cutest  ❤ ️ ❤ ️ ❤ ️,en
E2,65742,💜  🙌  🏽,most_emoji
E2,65743,I love lemme sleep!,en
E2,65745,brandgoals congratulations!,en
E2,65746,it kind of does look like it though... 🤔,en
E2,65749,period kourt let them knoww  👏  👏  👏  👏,en
E2,65751,she literally cant tho? im sure she would love going to target but cant because of how ppl act towards celebs.,en
E2,65754,looking just like yo mama. congratulations kourt  🙌  🏾  🎉  🌹,en
E2,65755,this makes me so happy!,en
E2,65756,you’re so pretty why are you wearing glasses?,en
E2,65757,you have to do you! but the more real you are the more the people lose their minds! xoxox,en
E2,65758,"no one care that you are pretending to do your own shopping at target!
so stupid!
“ kourt,”, target is not organic! 😂   idiotwithmoney",en
E2,65759,I love your products!  ♥ ️,en
E2,65761,"the thinkie winks cartoon characters encourage kids to think positive thru love,kindness, peace and self control. the thinkie winks worldwide weekly cartoon series is so necessary!",en
E2,65762,such a waste of oxygen!,en
E2,65765,thank you for being one of us,en
E2,65766,and why is her mouth always open?,en
E2,65767,i think shes literally stepping foot in this target  🙄  🙄  🙄  chilllllll,en
E2,65769,that jacket is horrible looks like my granny's,en
E2,65770,why try to be incognito when you have to go to this extreme to be noticed?,en
E2,65771,pimpin’ so she doesn’t have to have so much kardashian screen time.,en
E2,65772,come on kourtney mu grandma has the same coat,en
E2,65773,affordable? the gummies are ridiculously expensive. just buy healthy food instead of this nonsense.,en
E2,65774,why on earth would you buy prenatals from a kardashian.,en
E2,65777,not that you need to qualify your jacket.  they’d rather the animals get eaten alive in the wild than god ‘forbid keep a human warm,en
E2,65778,the best shot everrrrrrr,en
E2,65779,I can’t wait to stock up on the lemme line  😍  🙌,en
E2,65780,most interesting to look at  😍,en
E2,65782,why do I want all of them,en
E2,65783,she’s getting old  🙄,en
E2,65784,: this made me think of that episode where you were into coupons and couponing.,en
E2,65785,"lemme purr has been a heavens sent to my kitty, thanks kourt  💅  🏻",en
E2,65787,you brought a camera crew??,en
E2,65788,"all you had to do was make a call and your in target, stop talking about it was on your vision board. it wasn’t that hard to get ma’am lol your not like us regular folks",en
E2,65789,"good morning  🌞 , love  💕",en
E2,65790,pretty boy momma  💙  😍,en
E2,65791,this reminds me of the kardashian shopping episode lol,en
E2,65792,hey that target looks familiar,en
E2,65793,I am loving lemmeburn .. but why is it necessary for other products to have sugar and calories? I feel like I would rather pass on unnecessary sugar.,en
E2,65794,why act like you’d shop at target? for real?!?!,en
E2,65795,girl when I tell u we can’t keep them in stock out here in kissimmee/orlando targets….  🙌  🙌  🙌  ❤ ️ ❤ ️ ❤ ️,en
E2,65796,👏  🔥  🔥  🙌  🙌  ❤ ️ ❤ ️ ❤ ️,most_emoji
E2,65797,"kourtney is so pretty,she keeps looking younger and younger ❤ ️",en
E2,65798,lemme glow broke me out  😭,en
E2,65799,literally love you and your authentic self  🤍,en
E2,65800,neeeeed to try  🫶  🏼,en
E2,65803,coming to a stockist in AUS?  🫶  🏻,en
E2,65804,hey isn’t that me in the background on checklane 5??,en
E2,65806,I look at every target- still not there!,en
E2,65807,the camera man behind you ruined it,en
E2,65808,she in her mob wife era!  🔥  🙌,en
E2,65809,are all the lemme's breastfeeding safe?,en
E2,65812,please tell me its faux,en
E2,65813,you would sell to a woke company like target.,en
E2,65814,gorgeous gorgeous girls…  embrace the fact that I’m an icon!  ❤ ️ ❤ ️ ❤ ️ l,en
E2,65816,lemme purrrr taste delish! will you ever sell your prenatals at target or only online? also can you take your vitamins while pregnant,en
E2,65817,nope she never has,en
E2,65818,so the POOSH thing.....????,en
E2,65821,you didn’t think that question through,en
E2,65823,yay it’s going to be a great year for you  🫶,en
E2,65824,love the baby glow 😍,en
E2,65825,❤ ️ ❤ ️ ❤ ️ 🥂,most_emoji
E2,65828,I love your style. that outfit is goals,en
E2,65830,doesnt even look like her ! must be a look a like double for some advertisement,en
E2,65831,the camera man in the back  😭,en
E2,65832,target queen  👸   ❤ ️,en
E2,65834,who is girl on 3rd slide !?,en
E2,65837,still don’t plan on buying any.,en
E2,65838,would you go there if you were her?,en
E2,65839,"lov u kourt, but I never got my package  📦  📦 , lov u always, how's the baby rocky",en
E2,65840,congratulations  🎉,en
E2,65841,I thought this was you lol,en
E2,65842,my target had 3 bottles and a poor display  👎  🏼,en
E2,65844,I bet she would if there's a massive profit in it for her. and then she'd complain the whole way home  😂,en
E2,65846,kourt cosplaying as an average citizen I cannot  😂  💕,en
E2,65847,looking like  in the 3rd pic,en
E2,65848,absolutely so happy for you!  ❤ ️ congratulations,en
E2,65849,just for pictures,en
E2,65853,bad 🔥  🔥  🔥  🔥  🔥  ❤ ️ ❤ ️ ❤ ️,most_emoji
E2,65854,"california has private communities(gated area of schools,parks, stores, etc) vs private neighborhood(gated area of homes only)",en
E2,65855,yay  👏  I can just go to target now,en
E2,65856,teamkourtney  ❤ ️ ❤ ️,en
E2,65857,oh shit congrats on your target deal! this is actually a super big deal!,en
E2,65858,you know her in real life ???,en
E2,65859,🤦  can someone take this please because I just can't,en
E2,65862,never miss an opportunity to suck the money out of everyone!,en
E2,65863,🙌  💪   🎯   🌀,most_emoji
E2,65864,omg I didn't know target carried lemme?! I've been wanting to try it for so long,en
E2,65866,🔥  😍  🙌  I order through the  site but totally appreciate being able to have the option to pop into  🎯,en
E2,65868,I really want to try these! glad they are at my fave store.,en
E2,65869,"THAT is what you got out of this post?  😂  congratulations, kourtney  👏",en
E2,65870,30 dollars thou,en
E2,65871,I need to try this stuff  😍,en
E2,65872,I wish i could shop with you at target  🤩  💕,en
E2,65873,I really appreciate the fact that you produced a product we can find at target for a reasonable price! thank you!,en
E2,65874,love this!,en
E2,65875,which one do you recommend for inflammation?,en
E2,65876,i went to my target in atlanta and didn’t see any .. or a place for it  💔,en
E2,65877,cringe worthy,en
E2,65878,get it kourt!  😍  love this for you!  💕,en
E2,65879,mob wife aesthetic  😍,en
E2,65880,very cute girl,en
E2,65881,"yes, she is so contradictory, she says she cares about the environment, and she calls herself vegan, but she doesn't have the slightest compassion for animals whose skin is ripped off their bodies while they are still alive.",en
E2,65882,"duty,",en
E2,65885,rickin target  🎯  like a baller,en
E2,65886,"we all love her, I get it. but no. there’s no way she is in target shopping unless they close the doors down to the public for this photoshoot. let’s keep it real.",en
E2,65887,I look EXACTLY like this whilst shopping at target  😜  😘,en
